time,amplitude
4.977500000000000036e+00,1.493762432190006567e-02
4.977999999999999758e+00,-1.875124068459252114e-01
4.978500000000000369e+00,2.005589266605671550e-01
4.979000000000000092e+00,-4.195123721813330264e-01
4.979499999999999815e+00,-5.827941288299751665e-01
4.980000000000000426e+00,-1.936159083851971274e-01
4.980500000000000149e+00,-2.156448062923526920e-01
4.980999999999999872e+00,1.282426287557277174e-03
4.981500000000000483e+00,1.106880949975168477e-01
4.982000000000000206e+00,-1.046023506334679970e-01
4.982499999999999929e+00,-1.273177700616455466e-01
4.983000000000000540e+00,2.396996150738155140e-02
4.983500000000000263e+00,-1.417408030917965966e-01
4.983999999999999986e+00,-1.750815430008098306e-01
4.984499999999999709e+00,7.951671791888301200e-02
4.985000000000000320e+00,1.018737866549955795e-01
4.985500000000000043e+00,4.606511631164105641e-02
4.985999999999999766e+00,-2.209886611637503218e-01
4.986500000000000377e+00,-6.260543883483341565e-01
4.987000000000000099e+00,-2.316943620790547220e-01
4.987499999999999822e+00,-3.508517240224812705e-01
4.988000000000000433e+00,-2.166218798745343788e-01
4.988500000000000156e+00,-3.122557250807359019e-01
4.988999999999999879e+00,-1.676705812577270471e-01
4.989500000000000490e+00,-3.572889582164797129e-01
4.990000000000000213e+00,-3.939734296030090732e-01
4.990499999999999936e+00,1.143330063868469304e-01
4.991000000000000547e+00,-3.211845365600874969e-01
4.991500000000000270e+00,-1.286803182281786306e-01
4.991999999999999993e+00,5.734567832493124573e-02
4.992499999999999716e+00,4.305644653974054908e-02
4.993000000000000327e+00,1.385071679215345471e-02
4.993500000000000050e+00,-8.640913190393122167e-02
4.993999999999999773e+00,1.707000500812974175e-03
4.994500000000000384e+00,1.429062430726383559e-01
4.995000000000000107e+00,-2.692008776984400678e-02
4.995499999999999829e+00,-4.512520580449525531e-01
4.996000000000000441e+00,-1.541712450926305544e-01
4.996500000000000163e+00,1.313979301047544512e-01
4.996999999999999886e+00,-9.012034790972263398e-02
4.997500000000000497e+00,4.020923126850657892e-01
4.998000000000000220e+00,1.048566120400048901e-01
4.998499999999999943e+00,1.680755985174159084e-01
4.998999999999999666e+00,4.018062791518063892e-01
4.999500000000000277e+00,1.575422543818873755e-01
5.000000000000000000e+00,2.381948679509504063e-01
5.000499999999999723e+00,3.842840375178364076e-01
5.001000000000000334e+00,-9.387554649726437273e-02
5.001500000000000057e+00,1.366416670047451432e-01
5.001999999999999780e+00,3.522072394236610005e-01
5.002500000000000391e+00,1.940524089520073714e-01
5.003000000000000114e+00,4.726142979198579286e-01
5.003499999999999837e+00,-1.331767807688425398e-01
5.004000000000000448e+00,-1.484197049065615615e-01
5.004500000000000171e+00,3.549615987241462323e-01
5.004999999999999893e+00,3.878936552118576464e-01
5.005500000000000504e+00,1.899391766327219733e-01
5.006000000000000227e+00,3.203828556593382171e-01
5.006499999999999950e+00,3.968119064990441869e-01
5.006999999999999673e+00,8.663311339408567846e-02
5.007500000000000284e+00,1.030463283654015211e-01
5.008000000000000007e+00,2.708982175612358878e-01
5.008499999999999730e+00,3.969545481294056155e-01
5.009000000000000341e+00,-3.725023118713229747e-02
5.009500000000000064e+00,1.353671975400137784e-01
5.009999999999999787e+00,1.072162097204052977e-01
5.010500000000000398e+00,2.256506949777418169e-01
5.011000000000000121e+00,1.335516357667618226e-01
5.011499999999999844e+00,2.817517412644803335e-02
5.012000000000000455e+00,3.985784451597023104e-01
5.012500000000000178e+00,6.155838502394989087e-02
5.012999999999999901e+00,1.391585208083760683e-01
5.013500000000000512e+00,-8.713307991132397679e-02
5.014000000000000234e+00,1.247496870939877184e-01
5.014499999999999957e+00,4.068786286414712849e-01
5.014999999999999680e+00,4.012473870937636744e-01
5.015500000000000291e+00,4.857332195540551290e-01
5.016000000000000014e+00,4.987520395308190357e-01
5.016499999999999737e+00,8.225815341423382554e-01
5.017000000000000348e+00,2.663876182373893231e-01
5.017500000000000071e+00,9.891893570213869391e-02
5.017999999999999794e+00,2.174995889358579959e-01
5.018500000000000405e+00,2.919087570618436600e-01
5.019000000000000128e+00,2.451466097465166416e-01
5.019499999999999851e+00,4.701053956185713423e-01
5.020000000000000462e+00,7.181533148283101298e-01
5.020500000000000185e+00,7.966870146776119377e-01
5.020999999999999908e+00,6.146991754512499684e-01
5.021500000000000519e+00,9.693689914082630477e-01
5.022000000000000242e+00,4.969685415130454809e-01
5.022499999999999964e+00,2.661086285959932685e-01
5.022999999999999687e+00,8.223452199128143958e-01
5.023500000000000298e+00,2.557599266128497972e-01
5.024000000000000021e+00,4.756220790005271093e-01
5.024499999999999744e+00,7.248264273980591366e-01
5.025000000000000355e+00,5.862420324001413885e-01
5.025500000000000078e+00,5.478368702640263876e-01
5.025999999999999801e+00,3.250031846384605072e-01
5.026500000000000412e+00,5.328553769534610796e-01
5.027000000000000135e+00,7.113218256293734054e-01
5.027499999999999858e+00,4.945976999235195959e-01
5.028000000000000469e+00,3.111244219936191158e-01
5.028500000000000192e+00,2.220223149399856155e-01
5.028999999999999915e+00,3.120135208514739356e-01
5.029500000000000526e+00,5.620990869772061194e-01
5.030000000000000249e+00,5.677551860595583255e-01
5.030499999999999972e+00,3.578490400068206623e-01
5.030999999999999694e+00,9.577869663350593865e-02
5.031500000000000306e+00,6.406339541671668414e-01
5.032000000000000028e+00,3.926167839005333948e-01
5.032499999999999751e+00,7.211519828207181293e-01
5.033000000000000362e+00,4.386698520088390674e-01
5.033500000000000085e+00,3.948737835639065663e-01
5.033999999999999808e+00,6.231181777386255449e-01
5.034500000000000419e+00,1.063574383668346668e+00
5.035000000000000142e+00,7.432460945557792797e-01
5.035499999999999865e+00,6.262004797169904435e-01
5.036000000000000476e+00,6.821801188923065640e-01
5.036500000000000199e+00,2.786758258991534065e-01
5.036999999999999922e+00,4.301323184808136246e-01
5.037500000000000533e+00,1.845124515937980325e-01
5.038000000000000256e+00,1.069429273998264041e+00
5.038499999999999979e+00,1.067885866008829510e+00
5.038999999999999702e+00,8.792439962268555620e-01
5.039500000000000313e+00,8.623562773475494936e-01
5.040000000000000036e+00,5.534332744331252885e-01
5.040499999999999758e+00,8.401129965287078560e-01
5.041000000000000369e+00,1.253418680859779366e+00
5.041500000000000092e+00,9.229089851434105762e-01
5.041999999999999815e+00,7.770924182244418610e-01
5.042500000000000426e+00,5.253785990058114086e-01
5.043000000000000149e+00,1.136074116350688668e+00
5.043499999999999872e+00,8.278078015258072408e-01
5.044000000000000483e+00,4.737186159831962007e-01
5.044500000000000206e+00,6.270648775022359400e-01
5.044999999999999929e+00,5.483210397144879789e-01
5.045500000000000540e+00,7.749862029790546281e-01
5.046000000000000263e+00,8.454937516879669213e-01
5.046499999999999986e+00,7.099961326103261250e-01
5.046999999999999709e+00,9.746908376519496375e-01
5.047500000000000320e+00,8.434962882072543078e-01
5.048000000000000043e+00,1.046282997791199820e+00
5.048499999999999766e+00,7.642995467011203248e-01
5.049000000000000377e+00,1.441437286272742035e+00
5.049500000000000099e+00,7.105841523838378748e-01
5.049999999999999822e+00,6.291090885118222342e-01
5.050500000000000433e+00,5.875796315024154337e-01
5.051000000000000156e+00,7.327601771038286804e-01
5.051499999999999879e+00,4.148524817927487507e-01
5.052000000000000490e+00,8.058729759046788788e-01
5.052500000000000213e+00,3.608344628951929423e-01
5.052999999999999936e+00,7.775729169267596719e-01
5.053500000000000547e+00,4.875037420050918890e-01
5.054000000000000270e+00,7.029141409250837524e-01
5.054499999999999993e+00,9.291211297916222023e-01
5.054999999999999716e+00,1.303541497014310657e+00
5.055500000000000327e+00,6.644053713314801435e-01
5.056000000000000050e+00,8.869925255964982158e-01
5.056499999999999773e+00,8.062986500902064035e-01
5.057000000000000384e+00,8.056716206140144276e-01
5.057500000000000107e+00,8.582816353794153752e-01
5.057999999999999829e+00,1.180142324077957827e+00
5.058500000000000441e+00,9.245736666940755910e-01
5.059000000000000163e+00,1.472985055911698593e+00
5.059499999999999886e+00,1.103294596794294424e+00
5.060000000000000497e+00,8.134344118791237976e-01
5.060500000000000220e+00,9.381256475056035660e-01
5.060999999999999943e+00,8.498038758274863991e-01
5.061499999999999666e+00,1.172907669254863672e+00
5.062000000000000277e+00,6.923612958813951668e-01
5.062500000000000000e+00,7.632157881114868259e-01
5.062999999999999723e+00,9.271489691990539850e-01
5.063500000000000334e+00,1.196884500917049232e+00
5.064000000000000057e+00,1.320165083934289330e+00
5.064499999999999780e+00,1.358942472637117760e+00
5.065000000000000391e+00,1.192029016983776168e+00
5.065500000000000114e+00,1.065259709189545267e+00
5.065999999999999837e+00,1.228531465445436899e+00
5.066500000000000448e+00,8.209397209871427403e-01
5.067000000000000171e+00,6.550483358667583689e-01
5.067499999999999893e+00,1.081613228366956392e+00
5.068000000000000504e+00,7.624270249791321730e-01
5.068500000000000227e+00,9.217503403337302670e-01
5.068999999999999950e+00,9.347762130204210207e-01
5.069499999999999673e+00,9.435839011487286987e-01
5.070000000000000284e+00,1.073155756373987746e+00
5.070500000000000007e+00,1.052642280669745745e+00
5.070999999999999730e+00,9.342811788149852914e-01
5.071500000000000341e+00,8.228566674258058766e-01
5.072000000000000064e+00,9.535099020738865283e-01
5.072499999999999787e+00,8.355386913354233558e-01
5.073000000000000398e+00,9.378271385354048917e-01
5.073500000000000121e+00,1.520310406182413532e+00
5.073999999999999844e+00,1.048274432795171185e+00
5.074500000000000455e+00,1.111866954005007457e+00
5.075000000000000178e+00,8.856857342116943865e-01
5.075499999999999901e+00,1.231790081168837370e+00
5.076000000000000512e+00,1.178602918264956445e+00
5.076500000000000234e+00,1.178738913410561251e+00
5.076999999999999957e+00,1.069151901281536032e+00
5.077499999999999680e+00,1.238053092262718202e+00
5.078000000000000291e+00,1.296074441744585082e+00
5.078500000000000014e+00,1.114865845373034903e+00
5.078999999999999737e+00,1.057370901434719457e+00
5.079500000000000348e+00,1.285415387375902885e+00
5.080000000000000071e+00,9.538926826302778217e-01
5.080499999999999794e+00,1.018695551902948804e+00
5.081000000000000405e+00,1.175737557777138509e+00
5.081500000000000128e+00,8.561795031946781709e-01
5.081999999999999851e+00,1.379935981330505212e+00
5.082500000000000462e+00,1.022525964493010253e+00
5.083000000000000185e+00,1.112050697209014727e+00
5.083499999999999908e+00,1.146344526906196704e+00
5.084000000000000519e+00,1.172716060481163058e+00
5.084500000000000242e+00,1.067687982570653116e+00
5.084999999999999964e+00,1.093075897392668860e+00
5.085499999999999687e+00,1.066200235757067460e+00
5.086000000000000298e+00,9.642471452315385383e-01
5.086500000000000021e+00,8.803240436361501331e-01
5.086999999999999744e+00,1.239287112698176152e+00
5.087500000000000355e+00,5.968182131839476767e-01
5.088000000000000078e+00,9.769696186654868164e-01
5.088499999999999801e+00,9.287325921406144325e-01
5.089000000000000412e+00,1.112473500876988375e+00
5.089500000000000135e+00,7.435617084149123146e-01
5.089999999999999858e+00,9.376131256931186098e-01
5.090500000000000469e+00,1.016199941165852882e+00
5.091000000000000192e+00,1.245048201835574186e+00
5.091499999999999915e+00,1.087319712411432215e+00
5.092000000000000526e+00,7.706521417402049101e-01
5.092500000000000249e+00,8.948212107400036475e-01
5.092999999999999972e+00,1.155363596096898871e+00
5.093499999999999694e+00,7.272249397011071315e-01
5.094000000000000306e+00,9.465700454255010499e-01
5.094500000000000028e+00,9.628287569186392281e-01
5.094999999999999751e+00,8.981974937777562618e-01
5.095500000000000362e+00,1.533476134898271726e+00
5.096000000000000085e+00,9.379306706425877271e-01
5.096499999999999808e+00,1.141769638370014883e+00
5.097000000000000419e+00,9.324307436597959464e-01
5.097500000000000142e+00,1.224661961076143557e+00
5.097999999999999865e+00,1.323291639862622215e+00
5.098500000000000476e+00,1.055627373298284821e+00
5.099000000000000199e+00,1.178618155062904460e+00
5.099499999999999922e+00,1.018219476873133855e+00
5.100000000000000533e+00,9.676408235927727031e-01
5.100500000000000256e+00,1.395777730991990762e+00
5.100999999999999979e+00,1.064074566890400586e+00
5.101499999999999702e+00,6.755730384003080236e-01
5.102000000000000313e+00,1.494302649225662805e+00
5.102500000000000036e+00,9.655928563709029744e-01
5.102999999999999758e+00,1.065142712140668690e+00
5.103500000000000369e+00,1.435616233682485587e+00
5.104000000000000092e+00,1.076785017978019843e+00
5.104499999999999815e+00,1.074005481103600834e+00
5.105000000000000426e+00,8.648132843208365950e-01
5.105500000000000149e+00,7.873782394878622304e-01
5.105999999999999872e+00,1.082797081930351402e+00
5.106500000000000483e+00,1.186093314798206899e+00
5.107000000000000206e+00,1.166239604212754744e+00
5.107499999999999929e+00,9.938394028236942068e-01
5.108000000000000540e+00,1.072607434450172814e+00
5.108500000000000263e+00,6.742068598546990810e-01
5.108999999999999986e+00,1.103379307568291168e+00
5.109499999999999709e+00,1.012520230482307992e+00
5.110000000000000320e+00,1.345942088086053312e+00
5.110500000000000043e+00,9.285531653279700537e-01
5.110999999999999766e+00,7.215972495672191567e-01
5.111500000000000377e+00,8.918794873860744765e-01
5.112000000000000099e+00,8.378024353866320162e-01
5.112499999999999822e+00,1.000667418631215000e+00
5.113000000000000433e+00,9.370865033756744511e-01
5.113500000000000156e+00,7.031187170087497273e-01
5.113999999999999879e+00,6.540776047654047742e-01
5.114500000000000490e+00,1.059806218742901818e+00
5.115000000000000213e+00,1.307122303434439914e+00
5.115499999999999936e+00,1.064885993898554206e+00
5.116000000000000547e+00,1.224220295242620660e+00
5.116500000000000270e+00,1.270430382231922728e+00
5.116999999999999993e+00,1.121979577275366013e+00
5.117499999999999716e+00,9.024081062091613425e-01
5.118000000000000327e+00,1.099025787960081102e+00
5.118500000000000050e+00,1.296270784997837211e+00
5.118999999999999773e+00,1.158083591409003299e+00
5.119500000000000384e+00,1.203006939388420182e+00
5.120000000000000107e+00,9.670051024355176272e-01
5.120499999999999829e+00,1.030101496532797034e+00
5.121000000000000441e+00,1.061853192509559562e+00
5.121500000000000163e+00,1.092572792892229305e+00
5.121999999999999886e+00,1.353547288498232692e+00
5.122500000000000497e+00,6.649001737029884840e-01
5.123000000000000220e+00,1.149574555317099733e+00
5.123499999999999943e+00,1.129397825010903356e+00
5.123999999999999666e+00,8.642293567201947413e-01
5.124500000000000277e+00,1.257181920668862141e+00
5.125000000000000000e+00,9.539907511590132172e-01
5.125499999999999723e+00,9.969730608114301118e-01
5.126000000000000334e+00,1.403482552533726890e+00
5.126500000000000057e+00,1.199822835594998027e+00
5.126999999999999780e+00,1.078582041049416018e+00
5.127500000000000391e+00,1.010175041218297043e+00
5.128000000000000114e+00,8.780078055528467429e-01
5.128499999999999837e+00,1.295578122664552634e+00
5.129000000000000448e+00,1.048978155804022094e+00
5.129500000000000171e+00,7.388164466671581776e-01
5.129999999999999893e+00,6.146339241617699845e-01
5.130500000000000504e+00,1.017508181893085561e+00
5.131000000000000227e+00,9.035635312906639127e-01
5.131499999999999950e+00,6.383146247006571405e-01
5.131999999999999673e+00,1.016059093079054731e+00
5.132500000000000284e+00,8.784802710775913015e-01
5.133000000000000007e+00,1.035784690253757745e+00
5.133499999999999730e+00,1.011427834681729587e+00
5.134000000000000341e+00,7.923763686128008077e-01
5.134500000000000064e+00,1.031122961578807562e+00
5.134999999999999787e+00,7.974084356089679027e-01
5.135500000000000398e+00,8.070164174430441983e-01
5.136000000000000121e+00,7.897365776509926993e-01
5.136499999999999844e+00,1.132078977811872278e+00
5.137000000000000455e+00,8.667353255294752978e-01
5.137500000000000178e+00,1.220761940880042751e+00
5.137999999999999901e+00,1.331114640589339260e+00
5.138500000000000512e+00,8.570795704811551285e-01
5.139000000000000234e+00,4.504120446700450309e-01
5.139499999999999957e+00,1.269747595947560814e+00
5.139999999999999680e+00,1.012517481382935847e+00
5.140500000000000291e+00,9.196119790967399732e-01
5.141000000000000014e+00,9.778571504292600247e-01
5.141499999999999737e+00,1.006177145042077115e+00
5.142000000000000348e+00,1.333898516063305228e+00
5.142500000000000071e+00,1.085408557879781410e+00
5.142999999999999794e+00,1.285233905972677837e+00
5.143500000000000405e+00,1.101310553055028008e+00
5.144000000000000128e+00,9.160759691935650428e-01
5.144499999999999851e+00,8.789929179456494879e-01
5.145000000000000462e+00,1.053662051210652040e+00
5.145500000000000185e+00,1.095373521582651444e+00
5.145999999999999908e+00,1.125857131520449528e+00
5.146500000000000519e+00,8.734017328919759793e-01
5.147000000000000242e+00,9.620687030948888996e-01
5.147499999999999964e+00,1.045045678162337399e+00
5.147999999999999687e+00,8.503653633459308248e-01
5.148500000000000298e+00,6.950053551287233011e-01
5.149000000000000021e+00,7.503718586893339815e-01
5.149499999999999744e+00,8.476100439570786182e-01
5.150000000000000355e+00,1.007716162874892296e+00
5.150500000000000078e+00,1.103383019012371680e+00
5.150999999999999801e+00,5.558191234201822484e-01
5.151500000000000412e+00,6.847883359732738207e-01
5.152000000000000135e+00,7.143884523838478495e-01
5.152499999999999858e+00,9.334281423388636201e-01
5.153000000000000469e+00,6.658817262700308381e-01
5.153500000000000192e+00,6.918354345778593428e-01
5.153999999999999915e+00,5.106524544823018985e-01
5.154500000000000526e+00,9.127111048453767639e-01
5.155000000000000249e+00,8.122977489014744368e-01
5.155499999999999972e+00,7.451560921087888589e-01
5.155999999999999694e+00,8.553184428339475343e-01
5.156500000000000306e+00,1.160909835348206354e+00
5.157000000000000028e+00,7.575141404540906009e-01
5.157499999999999751e+00,8.062662688812279876e-01
5.158000000000000362e+00,1.233668378664904974e+00
5.158500000000000085e+00,9.998868615100335866e-01
5.158999999999999808e+00,1.114370117428290508e+00
5.159500000000000419e+00,1.052587443629131148e+00
5.160000000000000142e+00,9.554415516942469377e-01
5.160499999999999865e+00,8.839046868287201431e-01
5.161000000000000476e+00,1.113701138896369569e+00
5.161500000000000199e+00,1.177788669956194800e+00
5.161999999999999922e+00,1.164686372648519930e+00
5.162500000000000533e+00,7.174403304995573549e-01
5.163000000000000256e+00,1.225059302352972113e+00
5.163499999999999979e+00,9.029106227606659152e-01
5.163999999999999702e+00,8.324266874546214501e-01
5.164500000000000313e+00,9.546185812587639763e-01
5.165000000000000036e+00,1.153808547740307500e+00
5.165499999999999758e+00,1.087402239696022788e+00
5.166000000000000369e+00,9.120520384679243753e-01
5.166500000000000092e+00,1.107040855181134820e+00
5.166999999999999815e+00,9.378581165027178868e-01
5.167500000000000426e+00,7.619295409631114957e-01
5.168000000000000149e+00,7.006191277350265478e-01
5.168499999999999872e+00,8.920408548859326547e-01
5.169000000000000483e+00,7.661414490795823706e-01
5.169500000000000206e+00,4.873582713834919700e-01
5.169999999999999929e+00,9.203271811484533549e-01
5.170500000000000540e+00,6.523606228689567965e-01
5.171000000000000263e+00,1.072877079095384101e+00
5.171499999999999986e+00,4.869097526141522581e-01
5.171999999999999709e+00,7.492320538625401039e-01
5.172500000000000320e+00,6.654617677441887480e-01
5.173000000000000043e+00,6.300569070010761941e-01
5.173499999999999766e+00,7.447894608066274458e-01
5.174000000000000377e+00,1.208956428322631060e+00
5.174500000000000099e+00,8.911237476790588863e-01
5.174999999999999822e+00,7.067878489136977249e-01
5.175500000000000433e+00,4.982032622006163924e-01
5.176000000000000156e+00,5.163251738210166142e-01
5.176499999999999879e+00,7.500100818428971916e-01
5.177000000000000490e+00,7.295443662266809515e-01
5.177500000000000213e+00,8.146757600551765011e-01
5.177999999999999936e+00,4.138220536611726952e-01
5.178500000000000547e+00,8.647693370209672548e-01
5.179000000000000270e+00,1.109124222234868284e+00
5.179499999999999993e+00,1.252866247025523183e+00
5.179999999999999716e+00,5.762233326150705270e-01
5.180500000000000327e+00,8.210874440219002590e-01
5.181000000000000050e+00,8.333978176478784583e-01
5.181499999999999773e+00,1.050295177094613841e+00
5.182000000000000384e+00,7.860992672161146722e-01
5.182500000000000107e+00,1.366218329625554784e+00
5.182999999999999829e+00,1.028813061229947978e+00
5.183500000000000441e+00,9.773155680281605528e-01
5.184000000000000163e+00,1.295611871282689176e+00
5.184499999999999886e+00,9.447662551004589737e-01
5.185000000000000497e+00,9.975946244841121802e-01
5.185500000000000220e+00,7.384559186259622710e-01
5.185999999999999943e+00,5.896272744029581458e-01
5.186499999999999666e+00,7.226273333627101225e-01
5.187000000000000277e+00,1.269863682576773511e+00
5.187500000000000000e+00,9.535955209780397901e-01
5.187999999999999723e+00,8.822029396715699301e-01
5.188500000000000334e+00,6.363872385374790275e-01
5.189000000000000057e+00,1.020154862941035745e+00
5.189499999999999780e+00,5.721843249326671321e-01
5.190000000000000391e+00,5.336471418309058912e-01
5.190500000000000114e+00,7.346396955971478127e-01
5.190999999999999837e+00,1.232004499937487729e+00
5.191500000000000448e+00,1.210931749669532209e+00
5.192000000000000171e+00,7.280387864008940335e-01
5.192499999999999893e+00,6.689473049951002448e-01
5.193000000000000504e+00,4.621526917536156742e-01
5.193500000000000227e+00,7.957251866920601602e-01
5.193999999999999950e+00,8.081731352054963846e-01
5.194499999999999673e+00,9.368326004202619517e-01
5.195000000000000284e+00,9.726242320530298358e-01
5.195500000000000007e+00,7.708924794870223307e-01
5.195999999999999730e+00,9.487174466184707944e-01
5.196500000000000341e+00,7.297679432259267518e-01
5.197000000000000064e+00,1.012282165625486785e+00
5.197499999999999787e+00,8.380105921255599499e-01
5.198000000000000398e+00,1.062589778879852398e+00
5.198500000000000121e+00,1.071760041216672565e+00
5.198999999999999844e+00,1.027489774044221482e+00
5.199500000000000455e+00,1.181739091384868434e+00
5.200000000000000178e+00,7.094358727605234449e-01
5.200499999999999901e+00,8.039200228727936270e-01
5.201000000000000512e+00,9.508890319930498602e-01
5.201500000000000234e+00,7.012606163647714386e-01
5.201999999999999957e+00,8.931167899182601566e-01
5.202499999999999680e+00,8.860324360528687437e-01
5.203000000000000291e+00,1.213035666723698780e+00
5.203500000000000014e+00,9.744038856458997477e-01
5.203999999999999737e+00,1.151306686465761953e+00
5.204500000000000348e+00,1.009163581215713368e+00
5.205000000000000071e+00,8.473810320682440000e-01
5.205499999999999794e+00,9.871068174241409698e-01
5.206000000000000405e+00,1.109969952907566837e+00
5.206500000000000128e+00,1.202252703028580783e+00
5.206999999999999851e+00,9.307820214464821440e-01
5.207500000000000462e+00,6.148039936740237188e-01
5.208000000000000185e+00,5.813503240660277127e-01
5.208499999999999908e+00,8.348958838797613247e-01
5.209000000000000519e+00,4.045028844226485898e-01
5.209500000000000242e+00,1.202236894777561682e+00
5.209999999999999964e+00,9.358439126077736647e-01
5.210499999999999687e+00,6.674711970932690752e-01
5.211000000000000298e+00,5.580773873434640153e-01
5.211500000000000021e+00,9.798793864268127152e-01
5.211999999999999744e+00,5.552481524188634943e-01
5.212500000000000355e+00,5.871003067819806631e-01
5.213000000000000078e+00,6.579690573346160809e-01
5.213499999999999801e+00,8.598285683254657252e-01
5.214000000000000412e+00,9.897630068714011742e-01
5.214500000000000135e+00,1.132630684593702419e+00
5.214999999999999858e+00,1.128878712388158068e+00
5.215500000000000469e+00,9.410874289041695206e-01
5.216000000000000192e+00,1.160129337508988723e+00
5.216499999999999915e+00,8.306960526407636269e-01
5.217000000000000526e+00,6.040530152392428187e-01
5.217500000000000249e+00,8.332758898808764192e-01
5.217999999999999972e+00,8.035103893608045444e-01
5.218499999999999694e+00,8.358704935428421523e-01
5.219000000000000306e+00,7.702652037845724164e-01
5.219500000000000028e+00,8.738020125212160316e-01
5.219999999999999751e+00,1.098822496875323296e+00
5.220500000000000362e+00,1.331573114146531900e+00
5.221000000000000085e+00,6.611284848030910544e-01
5.221499999999999808e+00,7.685460567045065972e-01
5.222000000000000419e+00,8.875750597242365592e-01
5.222500000000000142e+00,1.216049566430792872e+00
5.222999999999999865e+00,1.033701609362631668e+00
5.223500000000000476e+00,9.343566011392302473e-01
5.224000000000000199e+00,1.218412752852176872e+00
5.224499999999999922e+00,1.253295270176284282e+00
5.225000000000000533e+00,1.036975542586352272e+00
5.225500000000000256e+00,8.496152132037161353e-01
5.225999999999999979e+00,1.034897884359421871e+00
5.226499999999999702e+00,9.009191032010334110e-01
5.227000000000000313e+00,8.678468948526283366e-01
5.227500000000000036e+00,7.865150757213927868e-01
5.227999999999999758e+00,1.053515741875098666e+00
5.228500000000000369e+00,9.058419832342412548e-01
5.229000000000000092e+00,1.058423163133153766e+00
5.229499999999999815e+00,1.121291149535780240e+00
5.230000000000000426e+00,9.542961534275912205e-01
5.230500000000000149e+00,7.732208610801732940e-01
5.230999999999999872e+00,1.095691310257009832e+00
5.231500000000000483e+00,9.926188067306390694e-01
5.232000000000000206e+00,1.428874808351076053e+00
5.232499999999999929e+00,9.746213369954876971e-01
5.233000000000000540e+00,1.051938915119612128e+00
5.233500000000000263e+00,9.663266156819524388e-01
5.233999999999999986e+00,8.817608658650579745e-01
5.234499999999999709e+00,8.427124329706328076e-01
5.235000000000000320e+00,9.480952809766336475e-01
5.235500000000000043e+00,9.923993873187494374e-01
5.235999999999999766e+00,1.123927395428537146e+00
5.236500000000000377e+00,9.667728774159525251e-01
5.237000000000000099e+00,8.316216539617713455e-01
5.237499999999999822e+00,8.844536009109983388e-01
5.238000000000000433e+00,7.155522937296243668e-01
5.238500000000000156e+00,1.344927738989152521e+00
5.238999999999999879e+00,9.363452882423122237e-01
5.239500000000000490e+00,1.266376938145096442e+00
5.240000000000000213e+00,1.150305534183929668e+00
5.240499999999999936e+00,1.169684736054594998e+00
5.241000000000000547e+00,1.090170363182461966e+00
5.241500000000000270e+00,9.515730106406099509e-01
5.241999999999999993e+00,9.026422787437646811e-01
5.242499999999999716e+00,1.422867528825317196e+00
5.243000000000000327e+00,1.076874557737513616e+00
5.243500000000000050e+00,1.254868858717550273e+00
5.243999999999999773e+00,1.283992767831092507e+00
5.244500000000000384e+00,9.056838773793172148e-01
5.245000000000000107e+00,1.058488449035417833e+00
5.245499999999999829e+00,9.743534005935130526e-01
5.246000000000000441e+00,7.306916317341781708e-01
5.246500000000000163e+00,9.257786222757332650e-01
5.246999999999999886e+00,1.083179210532965175e+00
5.247500000000000497e+00,8.685224513718067252e-01
5.248000000000000220e+00,9.036753360796703216e-01
5.248499999999999943e+00,9.301544566375908873e-01
5.248999999999999666e+00,1.378068640895333763e+00
5.249500000000000277e+00,5.743990964934917454e-01
5.250000000000000000e+00,1.022202457367723971e+00
5.250499999999999723e+00,8.486778062673371315e-01
5.251000000000000334e+00,7.477659346429845755e-01
5.251500000000000057e+00,7.986115057936455930e-01
5.251999999999999780e+00,9.703766882142291772e-01
5.252500000000000391e+00,9.712908735712131314e-01
5.253000000000000114e+00,8.615189064557959853e-01
5.253499999999999837e+00,1.050000904512838007e+00
5.254000000000000448e+00,1.101295840179555396e+00
5.254500000000000171e+00,1.034538669225803176e+00
5.254999999999999893e+00,7.912761294437127280e-01
5.255500000000000504e+00,1.031440959248865585e+00
5.256000000000000227e+00,1.064246187874343663e+00
5.256499999999999950e+00,8.301134207041186430e-01
5.256999999999999673e+00,7.028229854958644163e-01
5.257500000000000284e+00,6.286985446133346311e-01
5.258000000000000007e+00,1.056226367720701997e+00
5.258499999999999730e+00,1.103704531536619182e+00
5.259000000000000341e+00,8.037001400040535426e-01
5.259500000000000064e+00,1.241298067366996882e+00
5.259999999999999787e+00,1.052968711421973902e+00
5.260500000000000398e+00,1.283578230154748478e+00
5.261000000000000121e+00,1.081670794587076934e+00
5.261499999999999844e+00,7.922237632563632337e-01
5.262000000000000455e+00,1.099613097510985460e+00
5.262500000000000178e+00,1.148547840617016647e+00
5.262999999999999901e+00,9.143700655416973078e-01
5.263500000000000512e+00,7.456670457520434558e-01
5.264000000000000234e+00,1.062793633872403554e+00
5.264499999999999957e+00,8.472743765274997063e-01
5.264999999999999680e+00,1.270320388580562287e+00
5.265500000000000291e+00,9.559782997320472875e-01
5.266000000000000014e+00,1.365641425129429765e+00
5.266499999999999737e+00,5.716988978972379343e-01
5.267000000000000348e+00,9.932425750632761785e-01
5.267500000000000071e+00,1.218117796079430937e+00
